Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS
JERRY,1995,08,24,00,27.3,-80.5,1005.0,35.0
JERRY,1995,08,24,06,27.7,-81.1,1005.0,35.0
JERRY,1995,08,24,12,28.4,-81.8,1004.0,35.0
JERRY,1995,08,24,18,28.8,-82.6,1002.0,30.0
JERRY,1995,08,25,00,29.0,-82.9,1002.0,30.0
JERRY,1995,08,25,06,29.2,-83.3,1002.0,30.0
JERRY,1995,08,25,12,29.8,-83.3,1004.0,25.0
JERRY,1995,08,25,18,30.4,-83.2,1005.0,25.0
JERRY,1995,08,26,00,30.7,-83.4,1005.0,25.0
JERRY,1995,08,26,06,31.3,-83.7,1005.0,20.0
JERRY,1995,08,26,12,31.8,-83.9,1005.0,20.0
JERRY,1995,08,26,18,32.4,-84.0,1006.0,20.0
JERRY,1995,08,27,00,33.0,-84.0,1006.0,20.0
JERRY,1995,08,27,06,33.5,-83.9,1006.0,20.0
JERRY,1995,08,27,12,33.8,-83.6,1006.0,20.0
JERRY,1995,08,27,18,33.9,-83.0,1006.0,20.0
JERRY,1995,08,28,00,33.8,-82.4,1006.0,20.0
KAREN,1995,08,26,12,15.4,-32.7,1009.0,30.0
KAREN,1995,08,26,18,15.5,-34.0,1008.0,30.0
KAREN,1995,08,27,00,15.6,-35.4,1008.0,30.0
KAREN,1995,08,27,06,15.8,-36.7,1007.0,30.0
KAREN,1995,08,27,12,16.1,-38.0,1007.0,30.0
KAREN,1995,08,27,18,16.3,-39.3,1006.0,30.0
KAREN,1995,08,28,00,16.5,-40.4,1006.0,30.0
KAREN,1995,08,28,06,16.6,-41.5,1005.0,35.0
KAREN,1995,08,28,12,16.9,-42.6,1003.0,40.0
KAREN,1995,08,28,18,17.4,-43.6,1001.0,45.0
KAREN,1995,08,29,00,17.7,-44.6,1000.0,45.0
KAREN,1995,08,29,06,17.8,-45.5,1000.0,45.0
KAREN,1995,08,29,12,18.1,-46.4,1000.0,45.0
KAREN,1995,08,29,18,18.5,-47.3,1001.0,45.0
KAREN,1995,08,30,00,19.0,-48.2,1002.0,45.0
KAREN,1995,08,30,06,19.2,-49.1,1003.0,40.0
KAREN,1995,08,30,12,19.4,-49.9,1003.0,40.0
KAREN,1995,08,30,18,19.6,-50.6,1004.0,40.0
KAREN,1995,08,31,00,20.0,-51.1,1004.0,40.0
KAREN,1995,08,31,06,20.3,-51.6,1003.0,40.0
KAREN,1995,08,31,12,20.4,-51.9,1002.0,40.0
KAREN,1995,08,31,18,20.8,-52.1,1001.0,40.0
KAREN,1995,09,01,00,21.6,-52.3,1001.0,40.0
KAREN,1995,09,01,06,22.9,-52.7,1001.0,40.0
KAREN,1995,09,01,12,24.6,-53.3,1001.0,35.0
KAREN,1995,09,01,18,26.6,-54.3,1001.0,35.0
KAREN,1995,09,02,00,28.4,-55.6,1001.0,35.0
KAREN,1995,09,02,06,29.9,-57.1,1001.0,35.0
KAREN,1995,09,02,12,31.2,-59.2,1001.0,30.0
KAREN,1995,09,02,18,32.4,-61.9,1001.0,30.0
KAREN,1995,09,03,00,33.0,-61.5,1002.0,30.0
LUIS,1995,08,28,18,11.4,-27.5,1008.0,30.0
LUIS,1995,08,29,00,11.6,-29.0,1005.0,35.0
LUIS,1995,08,29,06,11.8,-30.5,1000.0,40.0
LUIS,1995,08,29,12,12.2,-31.9,1000.0,40.0
LUIS,1995,08,29,18,12.7,-33.1,1003.0,35.0
LUIS,1995,08,30,00,13.0,-34.2,1005.0,35.0
LUIS,1995,08,30,06,13.2,-35.3,1005.0,35.0
LUIS,1995,08,30,12,13.4,-36.2,1005.0,35.0
LUIS,1995,08,30,18,13.7,-37.0,1002.0,45.0
LUIS,1995,08,31,00,14.0,-37.9,998.0,55.0
LUIS,1995,08,31,06,14.3,-38.8,992.0,75.0
LUIS,1995,08,31,12,14.6,-39.7,979.0,80.0
LUIS,1995,08,31,18,15.0,-40.7,971.0,90.0
LUIS,1995,09,01,00,15.4,-41.7,965.0,100.0
LUIS,1995,09,01,06,15.8,-42.6,958.0,105.0
LUIS,1995,09,01,12,16.2,-43.6,950.0,115.0
LUIS,1995,09,01,18,16.5,-44.7,948.0,115.0
LUIS,1995,09,02,00,16.8,-45.8,948.0,115.0
LUIS,1995,09,02,06,17.0,-46.9,948.0,115.0
LUIS,1995,09,02,12,17.2,-48.0,948.0,120.0
LUIS,1995,09,02,18,17.3,-49.2,948.0,120.0
LUIS,1995,09,03,00,17.3,-50.5,948.0,120.0
LUIS,1995,09,03,06,17.4,-51.8,948.0,120.0
LUIS,1995,09,03,12,17.3,-53.1,948.0,120.0
LUIS,1995,09,03,18,17.3,-54.3,945.0,125.0
LUIS,1995,09,04,00,17.1,-55.6,942.0,125.0
LUIS,1995,09,04,06,17.0,-56.8,940.0,130.0
LUIS,1995,09,04,12,17.0,-58.0,945.0,130.0
LUIS,1995,09,04,18,17.0,-59.1,943.0,125.0
LUIS,1995,09,05,00,17.1,-60.1,940.0,125.0
LUIS,1995,09,05,06,17.3,-61.0,939.0,120.0
LUIS,1995,09,05,12,17.5,-61.7,945.0,115.0
LUIS,1995,09,05,18,18.0,-62.4,944.0,115.0
LUIS,1995,09,06,00,18.4,-63.0,942.0,115.0
LUIS,1995,09,06,06,18.9,-63.6,939.0,120.0
LUIS,1995,09,06,12,19.4,-64.2,943.0,120.0
LUIS,1995,09,06,18,20.1,-64.9,940.0,125.0
LUIS,1995,09,07,00,20.7,-65.4,938.0,125.0
LUIS,1995,09,07,06,21.3,-66.0,936.0,120.0
LUIS,1995,09,07,12,22.0,-66.6,941.0,115.0
LUIS,1995,09,07,18,22.8,-67.2,938.0,115.0
LUIS,1995,09,08,00,24.3,-68.0,935.0,115.0
LUIS,1995,09,08,06,25.8,-68.8,939.0,115.0
LUIS,1995,09,08,12,26.4,-69.3,941.0,110.0
LUIS,1995,09,08,18,26.5,-69.5,944.0,105.0
LUIS,1995,09,09,00,27.1,-69.8,945.0,100.0
LUIS,1995,09,09,06,29.1,-69.5,949.0,95.0
LUIS,1995,09,09,12,31.0,-69.1,952.0,90.0
LUIS,1995,09,09,18,32.7,-68.6,955.0,85.0
LUIS,1995,09,10,00,34.5,-67.2,959.0,85.0
LUIS,1995,09,10,06,36.5,-65.4,963.0,85.0
LUIS,1995,09,10,12,38.4,-63.7,961.0,85.0
LUIS,1995,09,10,18,40.9,-60.9,966.0,85.0
LUIS,1995,09,11,00,43.9,-57.7,965.0,95.0
LUIS,1995,09,11,06,47.1,-54.2,963.0,105.0
LUIS,1995,09,11,12,51.5,-48.5,960.0,90.0
LUIS,1995,09,11,18,55.0,-46.0,958.0,75.0
LUIS,1995,09,12,00,57.0,-45.0,955.0,60.0
LUIS,1995,09,12,06,58.0,-44.0,950.0,60.0
LUIS,1995,09,12,12,59.0,-42.0,955.0,60.0
LUIS,1995,09,12,18,60.0,-40.0,960.0,50.0
MARILYN,1995,09,12,18,11.7,-50.9,1006.0,30.0
MARILYN,1995,09,13,00,11.8,-52.7,1004.0,35.0
MARILYN,1995,09,13,06,11.9,-54.3,999.0,45.0
MARILYN,1995,09,13,12,12.1,-55.4,995.0,55.0
MARILYN,1995,09,13,18,12.5,-56.5,990.0,60.0
MARILYN,1995,09,14,00,13.0,-57.7,988.0,65.0
MARILYN,1995,09,14,06,13.5,-58.8,987.0,70.0
MARILYN,1995,09,14,12,14.2,-59.8,986.0,70.0
MARILYN,1995,09,14,18,15.0,-60.8,983.0,70.0
MARILYN,1995,09,14,21,15.5,-61.3,984.0,70.0
MARILYN,1995,09,15,00,15.8,-61.7,985.0,75.0
MARILYN,1995,09,15,06,16.5,-62.8,977.0,80.0
MARILYN,1995,09,15,12,16.8,-63.5,974.0,80.0
MARILYN,1995,09,15,18,17.4,-64.2,969.0,85.0
MARILYN,1995,09,16,00,17.9,-64.7,962.0,90.0
MARILYN,1995,09,16,06,18.5,-65.2,952.0,95.0
MARILYN,1995,09,16,12,19.0,-65.8,951.0,95.0
MARILYN,1995,09,16,18,19.7,-66.4,950.0,100.0
MARILYN,1995,09,17,00,20.4,-67.0,950.0,100.0
MARILYN,1995,09,17,03,20.7,-67.1,949.0,100.0
MARILYN,1995,09,17,06,21.2,-67.5,953.0,95.0
MARILYN,1995,09,17,12,22.0,-68.2,965.0,80.0
MARILYN,1995,09,17,18,22.9,-68.8,968.0,80.0
MARILYN,1995,09,18,00,24.0,-69.1,963.0,85.0
MARILYN,1995,09,18,06,25.0,-69.4,965.0,85.0
MARILYN,1995,09,18,12,26.1,-69.5,966.0,85.0
MARILYN,1995,09,18,18,27.2,-69.3,966.0,80.0
MARILYN,1995,09,19,00,28.4,-69.0,969.0,80.0
MARILYN,1995,09,19,06,29.6,-68.6,970.0,75.0
MARILYN,1995,09,19,12,31.0,-68.2,976.0,75.0
MARILYN,1995,09,19,18,32.6,-67.7,974.0,80.0
MARILYN,1995,09,20,00,34.2,-66.8,974.0,80.0
MARILYN,1995,09,20,06,35.8,-66.1,976.0,75.0
MARILYN,1995,09,20,12,37.3,-65.2,978.0,70.0
MARILYN,1995,09,20,18,38.3,-64.3,980.0,70.0
MARILYN,1995,09,21,00,39.0,-63.3,982.0,65.0
MARILYN,1995,09,21,06,39.3,-61.9,984.0,65.0
MARILYN,1995,09,21,12,39.4,-60.6,987.0,65.0
MARILYN,1995,09,21,18,39.6,-59.3,990.0,60.0
MARILYN,1995,09,22,00,39.8,-58.3,992.0,55.0
MARILYN,1995,09,22,06,39.7,-57.6,994.0,55.0
MARILYN,1995,09,22,12,39.4,-57.1,996.0,55.0
MARILYN,1995,09,22,18,39.0,-56.8,998.0,55.0
MARILYN,1995,09,23,00,38.4,-56.7,1000.0,50.0
MARILYN,1995,09,23,06,37.8,-56.7,1001.0,45.0
MARILYN,1995,09,23,12,37.1,-56.7,1002.0,35.0
MARILYN,1995,09,23,18,36.6,-56.8,1003.0,30.0
MARILYN,1995,09,24,00,35.9,-57.2,1004.0,30.0
MARILYN,1995,09,24,06,35.0,-58.1,1004.0,30.0
MARILYN,1995,09,24,12,33.8,-57.7,1005.0,30.0
MARILYN,1995,09,24,18,33.0,-57.0,1005.0,30.0
MARILYN,1995,09,25,00,32.6,-56.6,1005.0,30.0
MARILYN,1995,09,25,06,32.0,-56.3,1005.0,30.0
MARILYN,1995,09,25,12,31.1,-56.0,1005.0,30.0
MARILYN,1995,09,25,18,30.9,-55.1,1005.0,30.0
MARILYN,1995,09,26,00,31.0,-54.7,1006.0,25.0
MARILYN,1995,09,26,06,31.1,-54.2,1006.0,25.0
MARILYN,1995,09,26,12,31.3,-53.8,1007.0,25.0
MARILYN,1995,09,26,18,31.5,-53.4,1008.0,25.0
MARILYN,1995,09,27,00,31.7,-53.1,1009.0,20.0
MARILYN,1995,09,27,06,31.8,-52.6,1010.0,20.0
MARILYN,1995,09,27,12,32.2,-52.1,1011.0,20.0
MARILYN,1995,09,27,18,32.6,-51.7,1012.0,20.0
MARILYN,1995,09,28,00,32.9,-51.4,1013.0,20.0
MARILYN,1995,09,28,06,33.2,-51.1,1014.0,20.0
MARILYN,1995,09,28,12,33.6,-50.9,1014.0,20.0
MARILYN,1995,09,28,18,34.0,-50.6,1013.0,20.0
MARILYN,1995,09,29,00,34.3,-49.9,1013.0,20.0
MARILYN,1995,09,29,06,34.8,-49.1,1014.0,20.0
MARILYN,1995,09,29,12,35.3,-48.2,1014.0,20.0
MARILYN,1995,09,29,18,35.3,-47.2,1014.0,20.0
MARILYN,1995,09,30,00,34.9,-47.7,1015.0,20.0
MARILYN,1995,09,30,06,34.6,-48.5,1015.0,20.0
MARILYN,1995,09,30,12,34.6,-49.3,1016.0,20.0
MARILYN,1995,09,30,18,34.7,-50.0,1016.0,20.0
MARILYN,1995,10,01,00,34.8,-50.5,1016.0,20.0
MARILYN,1995,10,01,06,35.0,-51.0,1016.0,20.0
MARILYN,1995,10,01,12,35.2,-51.5,1016.0,20.0
MARILYN,1995,10,01,18,35.3,-51.9,1016.0,20.0
NOEL,1995,09,26,18,10.4,-37.7,1007.0,25.0
NOEL,1995,09,27,00,10.9,-39.0,1006.0,30.0
NOEL,1995,09,27,06,11.4,-40.0,1005.0,30.0
NOEL,1995,09,27,12,12.1,-40.6,1005.0,35.0
NOEL,1995,09,27,18,12.8,-41.0,1002.0,40.0
NOEL,1995,09,28,00,13.5,-41.5,1000.0,45.0
NOEL,1995,09,28,06,14.0,-42.0,998.0,50.0
NOEL,1995,09,28,12,14.5,-42.4,995.0,60.0
NOEL,1995,09,28,18,15.2,-42.6,987.0,65.0
NOEL,1995,09,29,00,15.9,-42.6,987.0,65.0
NOEL,1995,09,29,06,16.5,-42.2,987.0,65.0
NOEL,1995,09,29,12,17.4,-41.9,987.0,65.0
NOEL,1995,09,29,18,18.2,-41.2,987.0,65.0
NOEL,1995,09,30,00,18.9,-40.6,987.0,65.0
NOEL,1995,09,30,06,19.4,-40.3,987.0,65.0
NOEL,1995,09,30,12,19.7,-40.2,990.0,60.0
NOEL,1995,09,30,18,19.8,-40.1,993.0,55.0
NOEL,1995,10,01,00,19.9,-40.2,994.0,50.0
NOEL,1995,10,01,06,20.0,-40.3,995.0,50.0
NOEL,1995,10,01,12,20.1,-40.4,1000.0,45.0
NOEL,1995,10,01,18,20.5,-40.4,1000.0,45.0
NOEL,1995,10,02,00,20.9,-40.2,1000.0,45.0
NOEL,1995,10,02,06,21.5,-40.1,1000.0,45.0
NOEL,1995,10,02,12,22.4,-40.0,1000.0,45.0
NOEL,1995,10,02,18,23.5,-40.1,1000.0,45.0
NOEL,1995,10,03,00,24.7,-40.3,1000.0,45.0
NOEL,1995,10,03,06,25.7,-41.0,1000.0,40.0
NOEL,1995,10,03,12,26.7,-41.8,1000.0,45.0
NOEL,1995,10,03,18,27.6,-42.4,1000.0,45.0
NOEL,1995,10,04,00,28.5,-42.8,999.0,45.0
NOEL,1995,10,04,06,29.5,-43.1,998.0,50.0
NOEL,1995,10,04,12,30.4,-43.1,997.0,50.0
NOEL,1995,10,04,18,31.3,-43.0,994.0,55.0
NOEL,1995,10,05,00,31.9,-42.7,987.0,65.0
NOEL,1995,10,05,06,32.2,-42.3,987.0,65.0
NOEL,1995,10,05,12,32.4,-41.5,987.0,65.0
NOEL,1995,10,05,18,32.4,-40.5,987.0,65.0
NOEL,1995,10,06,00,32.5,-39.4,990.0,60.0
NOEL,1995,10,06,06,32.5,-38.2,994.0,55.0
NOEL,1995,10,06,12,32.5,-36.9,997.0,50.0
NOEL,1995,10,06,18,32.7,-35.3,1001.0,40.0
NOEL,1995,10,07,00,33.2,-33.5,1004.0,35.0
NOEL,1995,10,07,06,34.0,-31.0,1000.0,30.0
NOEL,1995,10,07,12,35.0,-29.5,997.0,30.0
NOEL,1995,10,07,18,36.0,-28.0,995.0,30.0
OPAL,1995,09,27,18,19.1,-87.3,1004.0,25.0
OPAL,1995,09,28,00,19.4,-87.5,1004.0,25.0
OPAL,1995,09,28,06,19.4,-87.9,1004.0,25.0
OPAL,1995,09,28,12,19.3,-88.2,1003.0,25.0
OPAL,1995,09,28,18,19.3,-88.4,1003.0,25.0
OPAL,1995,09,29,00,19.4,-88.4,1003.0,25.0
OPAL,1995,09,29,06,19.5,-88.4,1003.0,25.0
OPAL,1995,09,29,12,19.6,-88.3,1003.0,25.0
OPAL,1995,09,29,18,19.8,-88.2,1003.0,30.0
OPAL,1995,09,30,00,20.1,-88.2,1002.0,30.0
OPAL,1995,09,30,06,20.6,-88.3,1002.0,30.0
OPAL,1995,09,30,12,21.1,-88.5,1001.0,35.0
OPAL,1995,09,30,18,21.4,-89.1,1000.0,40.0
OPAL,1995,10,01,00,21.3,-89.9,994.0,45.0
OPAL,1995,10,01,06,21.1,-90.7,987.0,45.0
OPAL,1995,10,01,12,20.9,-91.2,986.0,45.0
OPAL,1995,10,01,18,20.8,-91.6,985.0,50.0
OPAL,1995,10,02,00,20.7,-91.9,984.0,55.0
OPAL,1995,10,02,06,20.8,-92.1,980.0,60.0
OPAL,1995,10,02,12,21.0,-92.3,973.0,65.0
OPAL,1995,10,02,18,21.2,-92.3,972.0,65.0
OPAL,1995,10,03,00,21.7,-92.2,970.0,70.0
OPAL,1995,10,03,06,22.2,-92.0,969.0,75.0
OPAL,1995,10,03,12,22.8,-91.6,968.0,80.0
OPAL,1995,10,03,18,23.5,-91.0,965.0,85.0
OPAL,1995,10,04,00,24.5,-90.1,953.0,100.0
OPAL,1995,10,04,06,25.9,-89.4,935.0,110.0
OPAL,1995,10,04,10,26.6,-88.8,916.0,130.0
OPAL,1995,10,04,12,27.3,-88.5,919.0,130.0
OPAL,1995,10,04,18,29.0,-87.7,938.0,110.0
OPAL,1995,10,04,22,30.3,-87.1,942.0,100.0
OPAL,1995,10,05,00,31.0,-86.8,950.0,80.0
OPAL,1995,10,05,06,33.2,-86.2,974.0,50.0
OPAL,1995,10,05,12,35.4,-85.7,982.0,30.0
OPAL,1995,10,05,18,38.5,-83.5,986.0,40.0
OPAL,1995,10,06,00,40.5,-82.3,989.0,40.0
OPAL,1995,10,06,06,42.0,-80.5,991.0,40.0
OPAL,1995,10,06,12,43.3,-78.4,997.0,35.0
OPAL,1995,10,06,18,44.5,-76.5,1002.0,30.0
PABLO,1995,10,04,18,8.3,-31.4,1009.0,30.0
PABLO,1995,10,05,00,8.4,-32.8,1009.0,30.0
PABLO,1995,10,05,06,9.3,-35.1,1008.0,30.0
PABLO,1995,10,05,12,10.2,-37.5,1006.0,35.0
PABLO,1995,10,05,18,11.1,-40.1,1003.0,40.0
PABLO,1995,10,06,00,11.5,-41.9,997.0,50.0
PABLO,1995,10,06,06,12.0,-44.0,994.0,50.0
PABLO,1995,10,06,12,12.2,-45.8,995.0,50.0
PABLO,1995,10,06,18,12.4,-47.5,998.0,45.0
PABLO,1995,10,07,00,12.5,-48.8,1000.0,45.0
PABLO,1995,10,07,06,12.7,-50.0,1000.0,45.0
PABLO,1995,10,07,12,12.8,-51.1,1000.0,45.0
PABLO,1995,10,07,18,12.6,-52.3,1000.0,45.0
PABLO,1995,10,08,00,12.5,-53.9,1001.0,45.0
PABLO,1995,10,08,06,12.3,-55.7,1007.0,45.0
PABLO,1995,10,08,12,12.1,-57.5,1009.0,30.0
ROXANNE,1995,10,07,18,14.0,-82.1,1005.0,25.0
ROXANNE,1995,10,08,00,14.2,-82.7,1005.0,25.0
ROXANNE,1995,10,08,06,14.8,-83.0,1005.0,25.0
ROXANNE,1995,10,08,12,15.0,-83.2,1005.0,25.0
ROXANNE,1995,10,08,18,15.7,-83.2,1004.0,30.0
ROXANNE,1995,10,09,00,16.5,-83.1,1002.0,35.0
ROXANNE,1995,10,09,06,17.2,-83.0,1001.0,40.0
ROXANNE,1995,10,09,12,17.9,-82.9,999.0,45.0
ROXANNE,1995,10,09,18,18.4,-82.9,995.0,50.0
ROXANNE,1995,10,10,00,18.9,-83.7,989.0,60.0
ROXANNE,1995,10,10,06,19.2,-84.3,985.0,70.0
ROXANNE,1995,10,10,12,19.4,-85.0,972.0,80.0
ROXANNE,1995,10,10,18,19.9,-86.0,966.0,95.0
ROXANNE,1995,10,10,21,20.0,-86.7,956.0,100.0
ROXANNE,1995,10,11,00,20.0,-87.0,958.0,100.0
ROXANNE,1995,10,11,02,20.0,-87.6,958.0,100.0
ROXANNE,1995,10,11,06,20.0,-88.1,970.0,90.0
ROXANNE,1995,10,11,12,19.9,-89.1,983.0,75.0
ROXANNE,1995,10,11,18,19.7,-90.0,987.0,70.0
ROXANNE,1995,10,12,00,19.5,-90.8,990.0,65.0
ROXANNE,1995,10,12,06,19.5,-91.5,992.0,65.0
ROXANNE,1995,10,12,12,19.5,-92.2,994.0,55.0
ROXANNE,1995,10,12,18,19.7,-92.6,995.0,55.0
ROXANNE,1995,10,13,00,20.1,-92.8,993.0,55.0
ROXANNE,1995,10,13,06,20.5,-93.1,993.0,55.0
ROXANNE,1995,10,13,12,21.0,-93.6,992.0,55.0
ROXANNE,1995,10,13,18,21.4,-93.9,988.0,55.0
ROXANNE,1995,10,14,00,21.8,-93.9,982.0,55.0
ROXANNE,1995,10,14,06,22.2,-93.9,981.0,60.0
ROXANNE,1995,10,14,12,22.3,-93.8,980.0,65.0
ROXANNE,1995,10,14,18,22.3,-93.3,980.0,70.0
ROXANNE,1995,10,15,00,21.8,-92.9,979.0,70.0
ROXANNE,1995,10,15,06,21.4,-92.4,979.0,75.0
ROXANNE,1995,10,15,12,21.0,-91.9,980.0,75.0
ROXANNE,1995,10,15,18,20.6,-91.6,980.0,75.0
ROXANNE,1995,10,16,00,20.4,-91.5,981.0,75.0
ROXANNE,1995,10,16,06,20.3,-91.7,984.0,70.0
ROXANNE,1995,10,16,12,20.3,-92.0,985.0,65.0
ROXANNE,1995,10,16,18,20.4,-92.2,987.0,65.0
ROXANNE,1995,10,17,00,20.6,-92.4,991.0,65.0
ROXANNE,1995,10,17,06,20.9,-92.6,995.0,60.0
ROXANNE,1995,10,17,12,21.2,-92.9,998.0,55.0
ROXANNE,1995,10,17,18,21.3,-93.1,1000.0,50.0
ROXANNE,1995,10,18,00,21.5,-93.3,1003.0,45.0
ROXANNE,1995,10,18,06,21.8,-93.6,1004.0,40.0
ROXANNE,1995,10,18,12,22.2,-94.2,1005.0,35.0
ROXANNE,1995,10,18,18,22.3,-94.7,1008.0,35.0
ROXANNE,1995,10,19,00,22.3,-95.1,1009.0,30.0
ROXANNE,1995,10,19,06,22.4,-95.4,1009.0,30.0
ROXANNE,1995,10,19,12,22.3,-95.5,1009.0,30.0
ROXANNE,1995,10,19,18,22.3,-95.6,1009.0,30.0
ROXANNE,1995,10,20,00,22.4,-95.6,1009.0,30.0
ROXANNE,1995,10,20,06,22.0,-95.5,1009.0,30.0
ROXANNE,1995,10,20,12,21.5,-95.5,1009.0,25.0
ROXANNE,1995,10,20,18,20.5,-95.5,1010.0,25.0
ROXANNE,1995,10,21,00,19.5,-96.0,1011.0,25.0
SEBASTIEN,1995,10,20,12,13.8,-53.8,1006.0,25.0
SEBASTIEN,1995,10,20,18,14.8,-54.5,1005.0,30.0
SEBASTIEN,1995,10,21,00,16.0,-55.1,1004.0,35.0
SEBASTIEN,1995,10,21,06,17.6,-55.9,1004.0,35.0
SEBASTIEN,1995,10,21,12,19.0,-56.3,1005.0,40.0
SEBASTIEN,1995,10,21,18,20.1,-56.6,1007.0,40.0
SEBASTIEN,1995,10,22,00,21.2,-56.7,1007.0,40.0
SEBASTIEN,1995,10,22,06,21.8,-56.8,1006.0,40.0
SEBASTIEN,1995,10,22,12,22.0,-57.7,1004.0,45.0
SEBASTIEN,1995,10,22,18,21.5,-58.5,1001.0,55.0
SEBASTIEN,1995,10,23,00,20.9,-59.5,1001.0,50.0
SEBASTIEN,1995,10,23,06,20.1,-60.4,1002.0,45.0
SEBASTIEN,1995,10,23,12,19.4,-61.0,1003.0,40.0
SEBASTIEN,1995,10,23,18,19.0,-61.7,1004.0,35.0
SEBASTIEN,1995,10,24,00,18.6,-62.3,1005.0,30.0
SEBASTIEN,1995,10,24,06,18.3,-63.0,1007.0,30.0
SEBASTIEN,1995,10,24,12,18.0,-63.7,1007.0,30.0
SEBASTIEN,1995,10,24,18,17.7,-64.3,1007.0,25.0
SEBASTIEN,1995,10,25,00,17.5,-64.5,1008.0,20.0
TANYA,1995,10,27,00,24.6,-59.2,1004.0,30.0
TANYA,1995,10,27,06,25.3,-58.6,1002.0,30.0
TANYA,1995,10,27,12,26.2,-57.9,1001.0,35.0
TANYA,1995,10,27,18,27.1,-57.1,998.0,40.0
TANYA,1995,10,28,00,27.2,-56.6,997.0,45.0
TANYA,1995,10,28,06,27.3,-56.2,996.0,45.0
TANYA,1995,10,28,12,27.2,-55.7,995.0,50.0
TANYA,1995,10,28,18,27.5,-54.7,992.0,55.0
TANYA,1995,10,29,00,28.4,-54.2,990.0,60.0
TANYA,1995,10,29,06,29.6,-54.2,987.0,60.0
TANYA,1995,10,29,12,30.5,-54.9,983.0,65.0
TANYA,1995,10,29,18,31.2,-55.3,982.0,70.0
TANYA,1995,10,30,00,31.8,-54.8,980.0,70.0
TANYA,1995,10,30,06,32.6,-54.2,980.0,70.0
TANYA,1995,10,30,12,33.1,-53.4,979.0,70.0
TANYA,1995,10,30,18,33.8,-51.8,977.0,75.0
TANYA,1995,10,31,00,34.6,-50.1,975.0,75.0
TANYA,1995,10,31,06,35.4,-48.3,972.0,75.0
TANYA,1995,10,31,12,36.2,-45.8,973.0,75.0
TANYA,1995,10,31,18,37.1,-43.2,973.0,75.0
TANYA,1995,11,01,00,37.8,-40.4,974.0,70.0
TANYA,1995,11,01,06,37.7,-37.9,974.0,65.0
TANYA,1995,11,01,12,37.4,-35.4,974.0,60.0
TANYA,1995,11,01,18,37.7,-31.8,972.0,55.0
TANYA,1995,11,02,00,39.2,-28.2,970.0,55.0
TANYA,1995,11,02,06,41.8,-25.7,971.0,55.0
TANYA,1995,11,02,12,44.5,-24.0,974.0,50.0
TANYA,1995,11,02,18,47.5,-23.0,976.0,45.0
TANYA,1995,11,03,00,50.5,-24.0,977.0,40.0
ARTHUR,1996,06,17,18,26.8,-77.8,1010.0,25.0
ARTHUR,1996,06,18,00,27.7,-78.3,1010.0,25.0
ARTHUR,1996,06,18,06,28.6,-78.8,1009.0,25.0
ARTHUR,1996,06,18,12,29.7,-78.8,1008.0,25.0
ARTHUR,1996,06,18,18,30.6,-78.7,1008.0,30.0
ARTHUR,1996,06,19,00,31.5,-78.7,1004.0,35.0
ARTHUR,1996,06,19,06,32.3,-78.6,1006.0,35.0
ARTHUR,1996,06,19,12,33.2,-78.1,1005.0,40.0
ARTHUR,1996,06,19,18,33.9,-77.3,1005.0,40.0
ARTHUR,1996,06,20,00,34.7,-76.4,1005.0,35.0
ARTHUR,1996,06,20,06,35.5,-75.4,1005.0,35.0
ARTHUR,1996,06,20,12,36.4,-74.1,1005.0,30.0
ARTHUR,1996,06,20,18,36.9,-72.5,1004.0,30.0
ARTHUR,1996,06,21,00,37.3,-70.3,1003.0,30.0
ARTHUR,1996,06,21,06,37.3,-66.5,1002.0,30.0
ARTHUR,1996,06,21,12,37.5,-62.0,1001.0,35.0
ARTHUR,1996,06,21,18,37.8,-56.2,1000.0,45.0
ARTHUR,1996,06,22,00,38.5,-50.5,998.0,45.0
ARTHUR,1996,06,22,06,40.0,-47.0,995.0,45.0
ARTHUR,1996,06,22,12,41.0,-43.0,993.0,45.0
ARTHUR,1996,06,22,18,42.5,-40.0,992.0,45.0
ARTHUR,1996,06,23,00,44.0,-37.0,996.0,45.0
BERTHA,1996,07,05,00,9.8,-34.0,1009.0,30.0
BERTHA,1996,07,05,06,10.2,-36.3,1008.0,30.0
BERTHA,1996,07,05,12,11.0,-39.0,1007.0,35.0
BERTHA,1996,07,05,18,12.0,-41.2,1006.0,35.0
BERTHA,1996,07,06,00,12.7,-43.9,1005.0,35.0
BERTHA,1996,07,06,06,13.1,-46.6,1004.0,35.0
BERTHA,1996,07,06,12,13.7,-48.7,1002.0,40.0
BERTHA,1996,07,06,18,14.2,-51.0,1000.0,45.0
BERTHA,1996,07,07,00,14.9,-52.9,999.0,50.0
BERTHA,1996,07,07,06,15.6,-54.8,997.0,55.0
BERTHA,1996,07,07,12,16.4,-56.9,995.0,60.0
BERTHA,1996,07,07,18,16.5,-58.4,992.0,70.0
BERTHA,1996,07,08,00,17.0,-60.1,988.0,75.0
BERTHA,1996,07,08,06,17.5,-61.8,985.0,75.0
BERTHA,1996,07,08,12,18.0,-63.5,983.0,70.0
BERTHA,1996,07,08,18,18.6,-64.9,978.0,75.0
BERTHA,1996,07,09,00,19.4,-66.1,970.0,80.0
BERTHA,1996,07,09,06,20.3,-67.7,960.0,100.0
